timestamp,underlyer,tri,spot,carry,active,version
2001-02-14 19:00:00,JPY,-18.754302364396608,-12.20110677127736,-4.8242297461104044,True,v2
2001-02-15 19:00:00,JPY,-18.62895624726204,-12.021505468732,-4.697573928081056,True,v2
2001-02-16 19:00:00,JPY,-17.819113950153366,-11.203169828061323,-4.888764587581136,True,v2
2001-02-19 19:00:00,JPY,-18.34276077272014,-11.725619878338954,-4.771681652459279,True,v2
2001-02-20 19:00:00,JPY,-18.359050921335026,-11.725619878338941,-4.797066770932474,True,v2
2001-02-21 19:00:00,JPY,-19.03128933521036,-12.375847696970125,-4.810261195675025,True,v2
2001-02-22 19:00:00,JPY,-18.809825527422547,-12.080485922359912,-4.919845609625213,True,v2
2001-02-23 19:00:00,JPY,-18.82737200895305,-12.096166389289372,-4.931084234437435,True,v2
2001-02-26 19:00:00,JPY,-18.77172415055817,-12.033841270087134,-5.156794875705941,True,v2
2001-02-27 19:00:00,JPY,-18.798017517838275,-12.051707517260125,-4.5690184902724695,True,v2
2001-02-28 19:00:00,JPY,-19.645022841451947,-12.852278118336487,-4.568944380527569,True,v2
2001-03-01 19:00:00,JPY,-19.80625934676199,-12.987396919275838,-4.656284935345525,True,v2
2001-03-02 19:00:00,JPY,-21.146045555628277,-14.310063722256,-4.702201033287565,True,v2
2001-03-05 19:00:00,JPY,-21.604439461955096,-14.759572443149251,-4.731941452822639,True,v2
2001-03-06 19:00:00,JPY,-20.857279456591513,-13.979617915566633,-4.763881835884263,True,v2
2001-03-07 19:00:00,JPY,-22.240035819491126,-15.341858372190146,-4.738370377640422,True,v2
2001-03-08 19:00:00,JPY,-21.804412139476767,-14.884288889809005,-4.7411764723045735,True,v2
2001-03-09 19:00:00,JPY,-21.764363469010817,-14.833445525503587,-4.6871478496331065,True,v2
2001-03-12 19:00:00,JPY,-22.616218589260967,-15.684545107515396,-4.721718972357962,True,v2
2001-03-13 19:00:00,JPY,-22.21889828429316,-15.269038484719461,-4.648284057448677,True,v2
2001-03-14 19:00:00,JPY,-22.159926489264294,-15.169809095930278,-4.65185604066221,True,v2
2001-03-15 19:00:00,JPY,-22.958401724338373,-15.987308268798685,-4.595246755538369,True,v2
2001-03-16 19:00:00,JPY,-24.661724345104574,-17.72719016423294,-4.53935802593378,True,v2
2001-03-19 19:00:00,JPY,-24.183050634310106,-17.212216636767685,-4.519511104060143,True,v2
2001-03-20 19:00:00,JPY,-24.466394446907827,-17.50626999528596,-4.5014348323525155,True,v2
2001-03-21 19:00:00,JPY,-25.282051920453682,-18.317864672468446,-4.524488122655157,True,v2
2001-03-22 19:00:00,JPY,-25.369571465284665,-18.400020171164595,-4.269211752352362,True,v2
2001-03-23 19:00:00,JPY,-24.700653041730405,-17.684558290710125,-4.316953041203533,True,v2
2001-03-26 19:00:00,JPY,-24.818540811580945,-17.79373420785978,-4.428571087516389,True,v2
2001-03-27 19:00:00,JPY,-24.493751956111396,-17.441324389078492,-4.468130728158712,True,v2
2001-03-28 19:00:00,JPY,-23.703938922902665,-16.620676940886415,-4.382909426527135,True,v2
2001-03-29 19:00:00,JPY,-25.088339941646723,-18.01064276610682,-4.517290900043349,True,v2
2001-03-30 19:00:00,JPY,-26.89968857665218,-19.897655465605677,-4.461586886031341,True,v2
2001-04-02 19:00:00,JPY,-27.361021627793846,-20.374370538214613,-4.571077002941593,True,v2
2001-04-03 19:00:00,JPY,-26.910845039552612,-19.883641650828633,-4.429299658916079,True,v2
2001-04-04 19:00:00,JPY,-27.094767889374154,-20.068881156267285,-4.4018131698965135,True,v2
2001-04-05 19:00:00,JPY,-25.78161702819081,-18.607918637386064,-4.790320129184806,True,v2
2001-04-06 19:00:00,JPY,-25.778082302663194,-18.599764142322588,-4.612884728627478,True,v2
2001-04-09 19:00:00,JPY,-26.770700274856267,-19.6493274126512,-4.330062299947031,True,v2
2001-04-10 19:00:00,JPY,-26.000077592883457,-18.813520968256018,-4.363808537490286,True,v2
2001-04-11 19:00:00,JPY,-25.99624064993388,-18.794193404709016,-4.418349031943194,True,v2
2001-04-12 19:00:00,JPY,-25.344070541932965,-18.063189365435235,-4.481376009883888,True,v2
2001-04-13 19:00:00,JPY,-25.956311351750543,-18.69589454152154,-4.453657444710188,True,v2
2001-04-16 19:00:00,JPY,-26.243150953898223,-18.983012800131036,-4.50723289061898,True,v2
2001-04-17 19:00:00,JPY,-25.581364394168645,-18.271768265343855,-4.465685379106503,True,v2
2001-04-18 19:00:00,JPY,-25.187917285676676,-17.79589675886946,-4.603462483120779,True,v2
2001-04-19 19:00:00,JPY,-24.079656176224944,-16.67474319241264,-4.113473703893078,True,v2
2001-04-20 19:00:00,JPY,-24.619144772929843,-17.21863249688733,-4.170607901579615,True,v2
2001-04-23 19:00:00,JPY,-24.345874468911134,-16.928905975512237,-4.093009736711792,True,v2
2001-04-24 19:00:00,JPY,-23.99383798706684,-16.552800333095497,-4.09841919107464,True,v2
2001-04-25 19:00:00,JPY,-24.754608644840744,-17.314148298843094,-4.29012212316195,True,v2
